subj_id,roi_name,corr_indiv_grsm,corr_indiv_gtts
3023,lIFG,0.298285060927968,-0.00419270246681172
3024,lIFG,0.304475942255499,0.199929344479168
3029,lIFG,0.312054377112923,0.186293165800907
3030,lIFG,0.166856217063578,-0.065290595462421
3031,lIFG,0.231523330400057,0.0591914471586803
3032,lIFG,0.248401939688342,0.0663956041595265
3040,lIFG,0.245796671583696,0.282964902647514
3041,lIFG,0.207149252058301,0.0464456108554099
3043,lIFG,0.264297519543046,0.0710311150286109
3044,lIFG,0.226323397360194,-0.0233527240324663
3051,lIFG,0.299886448085338,0.249967176953541
3054,lIFG,0.253864324936447,0.31619422290833
3058,lIFG,0.210642706012369,-0.0809369889165979
3060,lIFG,0.228949072957205,0.193549652389099
3062,lIFG,0.255965676355449,0.122698336235062
3064,lIFG,0.275727408472609,0.203182539407948
3067,lIFG,0.241151384114281,0.196139661697308
3070,lIFG,0.323654186159191,-0.00462677047710035
3072,lIFG,0.25859565397552,0.0966235277075213
3074,lIFG,0.336210077722286,0.132973608785795
3075,lIFG,0.174020224843925,0.173088377503892
3080,lIFG,0.2830111206062,0.0231110798544913
3086,lIFG,0.221400188812221,0.0845482883324421
3087,lIFG,0.346722881203852,0.196537075636754
3088,lIFG,0.233822070932448,-0.0392289479031234
3090,lIFG,0.228710942649977,0.145110946139566
3096,lIFG,0.225732942816634,0.0937612197818348
3097,lIFG,0.217893287854753,0.221698340764783
3098,lIFG,0.293927490217495,0.076102313331642
3102,lIFG,0.181223935326682,0.129290943915867
3103,lIFG,0.176657910917772,0.152390192730518
3104,lIFG,0.177657366885151,0.00341276374721212
3107,lIFG,0.22985763019591,0.0685264676867677
3115,lIFG,0.264020960953146,0.121495151116417
3116,lIFG,0.214914524194739,0.256211543300773
3130,lIFG,0.235002493764449,-0.180819297768297
3137,lIFG,0.278951498373003,0.231903655250231
3139,lIFG,0.202266475693766,-0.0320850428614679
3140,lIFG,0.195651480172264,0.0551485016392738
3142,lIFG,0.222530018122174,0.110245278477179
3144,lIFG,0.220522773530781,0.120290241773195
3150,lIFG,0.284611772193723,0.275864889221397
3151,lIFG,0.22046858368539,0.269977140114816
3153,lIFG,0.211478284793845,0.100655511258246
3156,lIFG,0.219999296728982,0.0299922555065709
3157,lIFG,0.267842153804707,0.211177161867343
3158,lIFG,0.260908601911434,0.653151920449061
3163,lIFG,0.199334363009171,0.245092228809195
3164,lIFG,0.201174277751569,0.0394530044436347
3176,lIFG,0.269081875494243,0.22199263893517
3178,lIFG,0.182087836830845,0.227844123522787
3180,lIFG,0.254950522560287,0.342759904892169
3185,lIFG,0.232704425744607,-0.00857626506954938
3186,lIFG,0.244903202580554,0.255474386784225
3187,lIFG,0.239313581500643,-0.113710294333511
3188,lIFG,0.26250167993022,0.245159509507879
3190,lIFG,0.220878316797911,0.224658500367238
3191,lIFG,0.233078314510687,0.132188101073088
3197,lIFG,0.273339807163736,0.0978061403930473
3198,lIFG,0.210351069551815,0.289204832094838
3199,lIFG,0.285428706839796,0.204988874721759
3201,lIFG,0.222640859975665,-0.12130354550187
3207,lIFG,0.166382906974099,0.00987992028952264
3217,lIFG,0.228113162434307,0.139038691097874
3218,lIFG,0.244712669239853,0.15999008256319
3220,lIFG,0.231720641141466,0.22040146669922
3221,lIFG,0.152843517247174,0.0418110693054775
3234,lIFG,0.166112941504578,-0.0373033649206317
3255,lIFG,0.301626660895917,0.210709854790105
3256,lIFG,0.269145574527156,0.11794513482618
3257,lIFG,0.238219234621765,0.235040944768932
3263,lIFG,0.214677132895186,0.372056251504386
3266,lIFG,0.215710181474477,0.141463782623388
3267,lIFG,0.343260435031809,0.0953941147257181
3272,lIFG,0.147613805351345,0.156716730298033
3277,lIFG,0.254820307264924,0.0885437017268778
3281,lIFG,0.201029050684661,-0.00406438405090827
3283,lIFG,0.114767090131988,-0.0416341085758454
3287,lIFG,0.260567886555104,0.138891680641317
3293,lIFG,0.271989414640563,0.407986296943017
3294,lIFG,0.197906175475117,-0.0357435429348531
3296,lIFG,0.148064911624986,0.0099655954150283
3302,lIFG,0.229801430749494,-0.0698041884049859
3304,lIFG,0.224490997575818,0.196614844302362
3306,lIFG,0.187660558422237,0.234450679840685
3307,lIFG,0.202437225710663,0.143927918676743
3308,lIFG,0.253348943472866,0.141771637230589
3315,lIFG,0.274754384729942,0.0968343893636752
3316,lIFG,0.241658566795065,0.214751258870489
3330,lIFG,0.210515048717016,-0.0548354309277041
3335,lIFG,0.292745340394684,0.256124456677842
3336,lIFG,0.260682449932814,0.253087593489634
3344,lIFG,0.187264454248536,0.16729831337191
3350,lIFG,0.259442097400337,0.333013442426088
3354,lIFG,0.185886319676459,0.150769486669255
3360,lIFG,0.16375698114895,-0.157177295374496
3362,lIFG,0.215097650658564,0.207303394628888
3367,lIFG,0.28997773858993797,0.181742793517782
3368,lIFG,0.28379579296114,0.202646707097754
3371,lIFG,0.214708314015429,0.196557049399068
3376,lIFG,0.280473738413145,0.0111401598626635
3377,lIFG,0.204736597792897,-0.170169270837193
3378,lIFG,0.308266421841877,0.117627784531783
3386,lIFG,0.249875021196028,0.0175130421360097
3387,lIFG,0.240716517527768,0.204227725665923
3391,lIFG,0.286900089468379,0.092599977431049793
3393,lIFG,0.230201774884456,0.270423172480363
3394,lIFG,0.227874404393927,0.0652626378421927
3395,lIFG,0.298952608195519,0.482741478719931
3399,lIFG,0.25291896181035,0.0636952285804755
3401,lIFG,0.1989053517597,-0.0786259272364544
3404,lIFG,0.191441878340801,0.149276294772386
3409,lIFG,0.315673780140145,0.219720895251398
3411,lIFG,0.259808530299858,0.293662937524734
3413,lIFG,0.186715969957404,0.238030082308627
3416,lIFG,0.258056615037451,0.284195307474393
3417,lIFG,0.262909334193478,0.144293695012307
3419,lIFG,0.283563318624049,0.232318319275239
3420,lIFG,0.173069955379322,-0.0359941482636373
3423,lIFG,0.246187808758444,0.287286007762523
3428,lIFG,0.248623324287009,0.0910002762586778
3430,lIFG,0.284240839257204,0.206664474233406
3432,lIFG,0.156125523425197,-0.0821908208628866
3434,lIFG,0.224223495381064,0.297445287707529
3436,lIFG,0.250815011016153,0.359203773020256
3437,lIFG,0.316987144123616,0.0178290060883918
3438,lIFG,0.265020675993698,-0.0816050307968045
3441,lIFG,0.183987287579791,0.056394055927212
3443,lIFG,0.244343430107223,0.34360232305799
3444,lIFG,0.232459566372208,0.0538113758628234
3454,lIFG,0.234136297509045,0.198611099552741
3459,lIFG,0.220094119735326,0.278920174719227
3464,lIFG,0.237924791233836,0.290275331957417
3472,lIFG,0.294654168809649,0.103836955970376
3476,lIFG,0.260516758047181,0.365409262534037
3481,lIFG,0.209043017970918,0.0574067826159366
3483,lIFG,0.234956550506851,0.00999085984136245
3489,lIFG,0.264647225060762,0.205296945857054
3492,lIFG,0.244892762628917,0.0516343476467314
3496,lIFG,0.24624462947,0.0816769686167551
3502,lIFG,0.235009038756841,0.153767315283685
3507,lIFG,0.220775966723062,0.340951971971494
3514,lIFG,0.272986629401874,0.0947842397650579
3519,lIFG,0.232402548713644,0.105855105720703
3521,lIFG,0.23132164046443,0.0298469433366479
3523,lIFG,0.314092418495211,0.179153130239799
3530,lIFG,0.315681168905673,0.28535408502377
3531,lIFG,0.266764576016273,0.121602688325898
3533,lIFG,0.201410705261339,0.274654007734032
3534,lIFG,0.289743214673698,0.187230508295866
3538,lIFG,0.177623704067493,0.373143585651369
3541,lIFG,0.290413951499052,0.108130388353996
3547,lIFG,0.228733418205457,-0.0330406554747904
3548,lIFG,0.194813012275676,0.150687245179821
3549,lIFG,0.246745399613195,0.178951704676225
3553,lIFG,0.253912507078628,-0.0447896746415652
3557,lIFG,0.139760061352996,-0.0412319864349974
3559,lIFG,0.243248817364976,0.0898340167270549
3563,lIFG,0.155433028297534,0.106774494837664
3566,lIFG,0.250574631383212,0.0502381273501968
3568,lIFG,0.188308054150226,0.0992029987646076
3569,lIFG,0.310927576024205,0.450588765868554
3570,lIFG,0.24350761925946,-0.0216852911851857
3571,lIFG,0.240390287602042,0.0684831870050078
3573,lIFG,0.236181357979985,0.151317350988359
3574,lIFG,0.196494399749477,0.238356370800312
3576,lIFG,0.258253203790655,0.0481037441178857
3581,lIFG,0.232366262108128,0.370668445065206
3582,lIFG,0.170486931488158,0.295630085303268
3584,lIFG,0.245661362098296,0.490311513791932
3586,lIFG,0.172864154119455,-0.156034242590068
3587,lIFG,0.215714204634825,0.208565551240382
3591,lIFG,0.155558802753336,-0.195031772870434
3592,lIFG,0.221821836509794,0.445811883868818
3598,lIFG,0.185039162308137,0.168922043722587
3599,lIFG,0.171648339938238,0.13619305541243
3602,lIFG,0.197159145137781,0.00930791167476477
3605,lIFG,0.289942898064651,0.264626760896464
3608,lIFG,0.207668986362422,0.383215076543536
3611,lIFG,0.234671212019113,0.0518418480389348
3619,lIFG,0.213061954127663,-0.0218612441166228
3626,lIFG,0.177998195100893,0.111644089014085
3627,lIFG,0.27988415339242,0.497810642103998
3628,lIFG,0.231746347656328,0.403736926400161
3630,lIFG,0.300189861825914,0.26637602161973
3637,lIFG,0.29534541395779,0.190740662148055
3638,lIFG,0.272556510547934,0.421113843464927
3641,lIFG,0.186993915289313,0.0180428221753227
3643,lIFG,0.217578985383207,0.464933382755308
3644,lIFG,0.242791327519301,0.244297456516371
3647,lIFG,0.243007834661573,0.0613854393197416
3648,lIFG,0.15509486818077,-0.0280327055676231
3649,lIFG,0.24992004707559,0.141221643118109
3650,lIFG,0.217883783268734,0.0648334451982042
3652,lIFG,0.21830054422644601,0.0681473138476659
3653,lIFG,0.204412657242398,-0.0132988758845367
3654,lIFG,0.286743489387061,0.223691488632827
3656,lIFG,0.208045964054435,0.155524988159159
3660,lIFG,0.225620069496077,0.096084547845802
3661,lIFG,0.258733121606526,0.116486044470776
3662,lIFG,0.159991198808295,0.260674713335801
3663,lIFG,0.131245683855402,0.139091344363514
3667,lIFG,0.114808421880601,-0.128134498174094
3674,lIFG,0.279590263702587,0.240369482162
3676,lIFG,0.192073549052219,0.228007221040684
3680,lIFG,0.16172000246322699,0.153299213225529
3681,lIFG,0.2311775588944,0.247987212162973
3687,lIFG,0.287011882682086,0.367331338572707
3689,lIFG,0.197300809734795,-0.0225805260902722
3691,lIFG,0.261999055291495,0.417822395694207
3694,lIFG,0.237190276785431,0.48813601696703
3695,lIFG,0.272659184681458,0.113986035317437
3701,lIFG,0.148526158506646,0.454070141157189
3706,lIFG,0.193997007346243,0.0859677571077957
3711,lIFG,0.211975637656672,0.291614875274557
3715,lIFG,0.222609887683074,0.192027586625568
3720,lIFG,0.23848160858011,0.219888596487704
3721,lIFG,0.196832782746461,-0.0538593911317673
3724,lIFG,0.190178123316754,0.0955934390329615
3726,lIFG,0.222098363932226,0.252722595926115
3728,lIFG,0.229278413184483,0.129520255754704
3733,lIFG,0.198404278697506,0.245076403922852
3735,lIFG,0.233179768605136,0.0197561436392347
3748,lIFG,0.175305180820242,0.200550464219301
3749,lIFG,0.261882518442853,2.3449878963075e-4
3750,lIFG,0.21924200578486,0.105936686870818
3754,lIFG,0.244107334154752,0.171324022337499
3765,lIFG,0.231840132537519,0.207327568310222
3766,lIFG,0.271066225507529,0.0980636453821276
3773,lIFG,0.235695444395636,0.198159258258074
3774,lIFG,0.278855476686571,0.152971833395912
3776,lIFG,0.245006208148256,0.199813753319755
3777,lIFG,0.265595762008887,0.422063141421661
3779,lIFG,0.20543594386741,-0.0231806162640566
3791,lIFG,0.231096149185558,-0.0551215293518583
3798,lIFG,0.177567274947952,-0.0306527320882921
3801,lIFG,0.286075110606423,0.252884660577063
3804,lIFG,0.206894776026197,0.188057604094817
3807,lIFG,0.224234255803418,-0.0126237817365854
3808,lIFG,0.260653977922771,0.34007831461615
3811,lIFG,0.257973356340437,0.0411853925660928
3821,lIFG,0.183763347871346,0.3397964974272
3822,lIFG,0.269293232186453,-0.0279807933386112
3838,lIFG,0.229052182342003,0.216070325717606
3901,lIFG,0.224069763223759,0.0819346599526799
3904,lIFG,0.156160224551192,0.0486984971009435
3907,lIFG,0.312656201323212,0.272124934519308
3910,lIFG,0.269621346230781,0.0400320547182396
3911,lIFG,0.246276186680636,-0.134108125652782
3913,lIFG,0.232162396022868,0.222949178838061
3916,lIFG,0.244657225509735,0.3928525744805
3917,lIFG,0.229538757991251,0.13589750102536
3924,lIFG,0.276475909796624,-0.134046247145148
3925,lIFG,0.226043086518328,0.0307034529014971
3926,lIFG,0.224874274211949,0.0551856319769083
3927,lIFG,0.222523637644551,0.247798861710464
3932,lIFG,0.287903553623562,0.0531162293518419
2001,rIFG,0.276299687271726,0.127802136149203
2002,rIFG,0.21239646564173,0.136984186352951
2003,rIFG,0.131868811987095,-0.0128053204268702
2004,rIFG,0.19906013959195001,0.207503623372158
2005,rIFG,0.26392460554769,0.234401098478619
2006,rIFG,0.228334579830983,0.311232230963827
2011,rIFG,0.234113632086441,0.159997324396687
2012,rIFG,0.27998238420724,-0.0163763801135167
2020,rIFG,0.216398552147477,0.258290725680436
2021,rIFG,0.265560566802157,-0.00455607506178105
2022,rIFG,0.190825834699116,0.0774029898023202
2023,rIFG,0.188897582984422,0.0123591610287727
2024,rIFG,0.235154513227236,0.0178845088950763
2025,rIFG,0.241045227457775,0.0823634895909074
2026,rIFG,0.274044132947143,0.401054326538968
2027,rIFG,0.281037011153313,0.330487554485587
2028,rIFG,0.219951950434243,-0.0321401114948094
2032,rIFG,0.194706978007759,0.293570663252059
2036,rIFG,0.163755660069548,0.0280325118887754
2038,rIFG,0.265603934415457,-0.0327896090983492
2044,rIFG,0.308629493150225,0.174677263117619
2046,rIFG,0.183800944585412,0.210468255155002
2047,rIFG,0.212312481361192,0.0849873459419991
2050,rIFG,0.229971422424284,0.282090449672048
2052,rIFG,0.106089820827926,0.0866476018990667
2058,rIFG,0.235173938204352,0.330308577644618
2059,rIFG,0.279038715753593,0.0891438832887395
2061,rIFG,0.230670977543812,0.0273107198086965
2064,rIFG,0.25741347052774,-0.0598847563244115
2067,rIFG,0.210829370467486,0.212995742420654
2068,rIFG,0.180211447667609,0.176102189609452
2070,rIFG,0.157173288843105,0.248632249064705
2074,rIFG,0.254723443432362,-0.00659257567280432
2075,rIFG,0.262446553568665,-0.107499748835959
2076,rIFG,0.201753922023786,-0.00891610771048513
2078,rIFG,0.247995422785534,0.0229153657686377
2079,rIFG,0.181133267636777,0.0253271772532544
2080,rIFG,0.267780177598795,0.102711661927817
2081,rIFG,0.218162982154803,0.0449948861763832
2082,rIFG,0.208372606330483,0.0940975241896616
2084,rIFG,0.249677163197894,0.365907277858909
2085,rIFG,0.248098808397409,0.129753757150805
2086,rIFG,0.182726452781241,-0.0776197172520898
2090,rIFG,0.248403893532291,-0.079588121129067
2096,rIFG,0.239016740302029,0.235332880353119
2100,rIFG,0.244444684410839,0.274416808556536
2102,rIFG,0.234451306136203,0.226111135246069
2104,rIFG,0.181649463557603,-0.137954090262786
2105,rIFG,0.242255693481351,0.10133695370881
2106,rIFG,0.312535366671132,0.238645591231055
2108,rIFG,0.18911415942857,-0.0875185282438179
2109,rIFG,0.190329791402503,0.189478765746555
2110,rIFG,0.24051303810892,-0.0652728099237393
2113,rIFG,0.222827770314787,0.207370072846684
2114,rIFG,0.292074933078928,0.096449868656363
2116,rIFG,0.249608128344349,-0.0583452908710595
2118,rIFG,0.269002975936264,0.367251648574874
2119,rIFG,0.237968379881384,0.114303321055333
2121,rIFG,0.233633047573847,-0.0803262036591469
2122,rIFG,0.314527512969602,0.144076420540342
2123,rIFG,0.182044964753256,-0.0283096840690193
2127,rIFG,0.165111939774411,0.0591485434280841
2130,rIFG,0.213502887824277,0.0663548660525535
2131,rIFG,0.301951856085476,0.0307945122436506
2132,rIFG,0.29095040818619,-0.0587071639223614
2133,rIFG,0.242825148446485,-0.00554831446433915
2136,rIFG,0.188565165150778,0.115687560784042
2140,rIFG,0.216504999527267,0.0583882424189625
2141,rIFG,0.222526409633804,0.14667398326403
2142,rIFG,0.193723222268028,0.015973111529483
2145,rIFG,0.167374224251311,0.143862555948435
2149,rIFG,0.232908694867626,0.190456029318013
2151,rIFG,0.25951126758001,-0.0408642094221263
2154,rIFG,0.230717780070249,0.0923028194507081
2155,rIFG,0.223655384727893,0.116830846274953
2156,rIFG,0.256985616568892,0.074269018886089
2160,rIFG,0.201501594885119,0.0941194098335656
2161,rIFG,0.147027953897294,-0.0860734361884731
2163,rIFG,0.217859503957292,0.13118706473511
2164,rIFG,0.255092246383615,0.278647614755368
2166,rIFG,0.235041729288725,0.177073189320824
2167,rIFG,0.254880324780795,0.22579576131042
2170,rIFG,0.269696701167305,-0.0149926687506646
2174,rIFG,0.226140458127502,0.0403459624273382
2176,rIFG,0.170149104621861,0.244742797680791
2184,rIFG,0.245658803662688,-0.0814844419815855
2190,rIFG,0.279165667054078,0.249068149375649
2191,rIFG,0.195735212115578,0.0715596143156163
2196,rIFG,0.270016240361151,0.158839785820851
2203,rIFG,0.293057652422083,0.184473271702901
2207,rIFG,0.189062115697506,0.205583142229682
2209,rIFG,0.246423016854469,0.263013379269263
2212,rIFG,0.283958354804476,0.195730868869304
2213,rIFG,0.142394360158977,0.349813630032623
2219,rIFG,0.231996025809561,0.268045920667666
2221,rIFG,0.222997397847089,0.319347167091334
2222,rIFG,0.252999851231345,-0.235890489198285
2223,rIFG,0.238768167669964,0.186661989019444
2224,rIFG,0.219645416922295,0.395575768957538
2227,rIFG,0.253744711378491,0.0353848702164666
2228,rIFG,0.289295074748112,-0.0113115075826695
2235,rIFG,0.199791834637998,0.0389762839335495
2237,rIFG,0.207297434582711,-0.0199776716416395
2239,rIFG,0.206284215321055,0.161900778322228
2241,rIFG,0.266226561002333,0.174495024335112
2243,rIFG,0.163244081258385,0.0102394489353163
2244,rIFG,0.173920675019733,0.0419527453175656
2249,rIFG,0.261433996814337,0.0337786645364043
2250,rIFG,0.26805252132835,0.0397044506411637
2253,rIFG,0.22957104858042,-0.0306747211715921
2255,rIFG,0.206488286998088,0.171516094795032
2256,rIFG,0.226461477478529,0.038465224672932
2259,rIFG,0.247196462498303,0.27828756851244
2260,rIFG,0.258724395327875,0.276406354024533
2261,rIFG,0.248784962033723,-0.145160583009783
2262,rIFG,0.139808279970174,0.38218671477573
2263,rIFG,0.242268311113967,0.147033804793479
2266,rIFG,0.215047240905684,0.0305138105712447
2267,rIFG,0.24775981643345,0.37998307196365
2272,rIFG,0.239045558202599,0.0292544892995093
2273,rIFG,0.258427948431781,0.238261492253571
2277,rIFG,0.205657261873898,0.218808134055605
2280,rIFG,0.208801110596345,0.24053785297231
2286,rIFG,0.285635381312664,0.0919046588249557
2292,rIFG,0.268678193447762,0.206900256996299
2295,rIFG,0.234109508218975,-0.0186152559322304
2296,rIFG,0.255340167478072,-7.3900455276391e-4
2299,rIFG,0.23801839000442301,0.164386998270251
2300,rIFG,0.282182221628261,0.31132370783931
2302,rIFG,0.194852381594682,0.164595525542523
2304,rIFG,0.20293212210895,0.113047953345542
2306,rIFG,0.283687661577424,0.167985257715666
2307,rIFG,0.250329247311506,0.281340482901271
2308,rIFG,0.24032969554185,-0.238512131391257
2309,rIFG,0.223153037198145,0.412016527013216
2310,rIFG,0.263124386222204,0.0112039235914939
2311,rIFG,0.321338781291059,0.163023446410323
2313,rIFG,0.222295714599808,0.104521473387126
2314,rIFG,0.173695163482079,0.219003592759218
2316,rIFG,0.231993005272934,-0.0645193584369795
2319,rIFG,0.332357192408909,-0.0187434687136528
2321,rIFG,0.203944616784684,0.0674861255590935
2323,rIFG,0.118232830213919,0.175504255058342
2326,rIFG,0.152153933353558,0.162504194682508
2328,rIFG,0.277037901891345,0.0765602153015379
2330,rIFG,0.246789729342825,0.142068381131901
2334,rIFG,0.219263942767721,0.294463755931286
2336,rIFG,0.187199382287206,0.284903084397456
2338,rIFG,0.155572382286136,-0.00401352208822294
3001,rIFG,0.204499559608912,0.138856366370439
3002,rIFG,0.235590212823376,0.151028991968161
3003,rIFG,0.179556890140799,-0.207774459601029
3005,rIFG,0.2507051495231,0.111791203344761
